Sample_Date,Mean viral gene copies/L,smoothed,zscore
2022-08-21,1381415.0,1486756.561904762,-0.4722153080277095
2022-08-22,1217333.0,1459928.8285714288,-0.5610675235659839
2022-08-23,1423148.0,1432757.8,-0.44961642752248165
2022-08-24,1455225.9333333333,1433609.6190476192,-0.43224587227232786
2022-08-25,1487303.8666666667,1462484.2857142857,-0.4148753170221741
2022-08-26,1519381.8,1519381.8,-0.3975047617720204
2022-08-27,1551459.7333333334,1551459.7333333332,-0.3801342065218666
2022-08-28,1583537.6666666667,1583537.6666666665,-0.36276365127171284
2022-08-29,1615615.6,1615615.5999999999,-0.3453930960215591
2022-08-30,1647693.5333333332,1647693.5333333334,-0.32802254077140547
2022-08-31,1679771.4666666668,1679771.4666666666,-0.31065198552125156
2022-09-01,1711849.4,1711849.4000000001,-0.29328143027109793
2022-09-02,1743927.3333333335,1743927.3333333335,-0.2759108750209441
2022-09-03,1776005.2666666666,1776005.2666666668,-0.25854031977079045
2022-09-04,1808083.2,1808083.2,-0.24116976452063665
2022-09-05,1840161.1333333333,1827513.2142857143,-0.2237992092704829
2022-09-06,1872239.0666666667,1834295.3095238095,-0.20642865402032914
2022-09-07,1904317.0,1811113.1761904764,-0.1890580987701754
2022-09-08,1847859.5,1757966.8142857142,-0.21963045868017236
2022-09-09,1791402.0,1674856.2238095237,-0.2502028185901693
2022-09-10,1613730.3333333333,1619595.4285714286,-0.34641398874723167
2022-09-11,1436058.6666666667,1592184.4285714286,-0.4426251589042939
2022-09-12,1258387.0,1557160.142857143,-0.5388363290613561
2022-09-13,1485413.5,1514522.5714285714,-0.415898971454184
2022-09-14,1712440.0,1481588.0238095238,-0.29296161384701175
2022-09-15,1602689.5,1458356.5,-0.3523927219602318
2022-09-16,1492939.0,1444828.0,-0.41182383007345186
2022-09-17,1383188.5,1383188.5,-0.4712549381866719
2022-09-18,1273438.0,1273438.0,-0.530686046299892
2022-09-19,1163687.5,1163687.5,-0.5901171544131121
2022-09-20,1053937.0,1067778.5238095238,-0.6495482625263321
2022-09-21,944186.5,985711.0714285715,-0.7089793706395522
2022-09-22,834436.0,917485.1428571428,-0.7684104787527722
2022-09-23,821576.1666666666,863100.7380952381,-0.7753742205594276
2022-09-24,808716.3333333334,822557.8571428572,-0.7823379623660828
2022-09-25,795856.5,795856.5,-0.7893017041727383
2022-09-26,782996.6666666666,783713.1428571428,-0.7962654459793936
2022-09-27,770136.8333333334,772286.2619047619,-0.8032291877860488
2022-09-28,757277.0,761575.8571428572,-0.8101929295927042
2022-09-29,749432.5,751581.9285714285,-0.8144408129972823
2022-09-30,741588.0,742304.4761904761,-0.8186886964018605
2022-10-01,733743.5,733743.5,-0.8229365798064386
2022-10-02,725899.0,762827.7142857143,-0.8271844632110168
2022-10-03,718054.5,828840.6428571428,-0.831432346615595
2022-10-04,710210.0,885200.3,-0.8356802300201731
2022-10-05,960866.5,931906.6857142858,-0.6999469663832754
2022-10-06,1211523.0,968959.8,-0.5642137027463776
2022-10-07,1136105.6,996359.6428571428,-0.6050530579476565
2022-10-08,1060688.2,1014106.2142857143,-0.6458924131489355
2022-10-09,985270.8,987454.7959183675,-0.6867317683502144
2022-10-10,909853.4,916405.3877551021,-0.7275711235514933
2022-10-11,834436.0,847539.9755102041,-0.7684104787527722
2022-10-12,774306.5714285715,780858.5591836734,-0.8009712285463014
2022-10-13,714177.1428571428,716361.1387755101,-0.8335319783398305
2022-10-14,654047.7142857143,654047.7142857143,-0.8660927281333596
2022-10-15,593918.2857142857,593918.2857142857,-0.8986534779268887
2022-10-16,533788.8571428572,546390.4897959183,-0.9312142277204177
2022-10-17,473659.4285714286,486171.32653061225,-0.9637749775139468
2022-10-18,413530.0,436928.2244897959,-0.996335727307476
2022-10-19,441612.0,398661.1836734694,-0.9811290140985571
2022-10-20,292643.0,371370.20408163266,-1.0617973731904817
2022-10-21,309346.0,355055.28571428574,-1.0527525141801346
2022-10-22,326049.0,341966.64285714284,-1.0437076551697873
2022-10-23,342752.0,319502.64285714284,-1.0346627961594401
2022-10-24,359455.0,312956.28571428574,-1.0256179371490928
2022-10-25,321909.5,298660.14285714284,-1.045949240146937
2022-10-26,284364.0,286945.1904761905,-1.0662805431447813
2022-10-27,246818.5,277811.4285714286,-1.0866118461426255
2022-10-28,209273.0,271258.85714285716,-1.1069431491404698
2022-10-29,244044.33333333334,254097.92857142858,-1.0881140880375668
2022-10-30,278815.6666666667,291232.5,-1.0692850269346639
2022-10-31,313587.0,297155.5714285714,-1.0504559658317612
2022-11-01,201783.0,313970.14285714284,-1.1109990668790497
2022-11-02,544306.0,337788.09523809527,-0.9255190786852422
2022-11-03,288280.0,368609.4285714286,-1.0641599858865332
2022-11-04,326975.0,406434.14285714284,-1.0432062159406919
2022-11-05,410770.0,431792.85714285716,-0.9978302977959246
2022-11-06,494565.0,430191.0238095238,-0.9524543796511574
2022-11-07,578360.0,487135.64285714284,-0.9070784615063902
2022-11-08,379294.0,560523.7142857143,-1.0148748994967982
2022-11-09,533093.1666666666,643912.3809523808,-0.9315909517982472
2022-11-10,686892.3333333333,737301.6428571428,-0.8483070040996962
2022-11-11,840691.5,840691.5,-0.7650230564011452
2022-11-12,994490.6666666666,1077171.9285714286,-0.6817391087025942
2022-11-13,1148289.8333333333,1396333.619047619,-0.5984551610040433
2022-11-14,1302089.0,1678433.9714285715,-0.5151712133054923
2022-11-15,2034657.0,1923472.9857142859,-0.11847754896423279
2022-11-16,2767225.0,2131450.661904762,0.2782161153770267
2022-11-17,2661594.8,2302367.0,0.22101619522886273
2022-11-18,2555964.6,2436222.0,0.16381627508069901
2022-11-19,2450334.4,2383228.1428571427,0.10661635493253505
2022-11-20,2344704.2,2546374.4285714286,0.04941643478437133
2022-11-21,2239074.0,2336840.6,-0.007783485363792639
2022-11-22,1663700.0,2137757.776190476,-0.31935486225534104
2022-11-23,3909249.0,1949125.9571428571,0.8966347267901139
2022-11-24,1194858.0,1770945.142857143,-0.5732379843369564
2022-11-25,1162384.8333333333,1603215.3333333335,-0.5908225628030708
2022-11-26,1129911.6666666667,1513042.7857142854,-0.6084071412691849
2022-11-27,1097438.5,1097438.5,-0.6259917197352993
2022-11-28,1064965.3333333333,1257425.642857143,-0.6435762982014137
2022-11-29,1032492.1666666666,1375276.8452380954,-0.6611608766675281
2022-11-30,1000019.0,1450992.107142857,-0.6787454551336424
2022-12-01,2314768.0,1484571.4285714286,0.03320565179295908
2022-12-02,1987343.25,1476014.8095238097,-0.1440984672424353
2022-12-03,1659918.5,1494681.7857142857,-0.3214025862778297
2022-12-04,1332493.75,1569505.2142857143,-0.4987067053132241
2022-12-05,1005069.0,1444185.842857143,-0.6760108243486185
2022-12-06,1163161.0,1353319.9214285712,-0.590402259979115
2022-12-07,1523783.0,1296907.45,-0.3951214633539913
2022-12-08,1437532.4,1274948.4285714286,-0.44182711602464064
2022-12-09,1351281.8,1287442.857142857,-0.4885327686952899
2022-12-10,1265031.2,1335816.7857142857,-0.5352384213659392
2022-12-11,1178780.6,1391137.357142857,-0.5819440740365885
2022-12-12,1092530.0,1383086.4428571428,-0.6286497267072378
2022-12-13,1501778.5,1349894.3285714288,-0.407037143177567
2022-12-14,1911027.0,1414677.2523809525,-0.18542455964789617
2022-12-15,1381176.0,1577435.2142857143,-0.47234472916783243
2022-12-16,1118937.0,1838168.2142857143,-0.6143500445012725
2022-12-17,1718511.6666666665,2089332.5714285714,-0.2896737392761069
2022-12-18,2318086.333333333,2330928.285714286,0.035002565949058755
2022-12-19,2917661.0,2734082.5714285714,0.35967887117422465
2022-12-20,3259929.0,3151214.4285714286,0.5450207740511647
2022-12-21,3602197.0,3686665.1428571427,0.7303626769281046
2022-12-22,4203256.0,4340434.714285715,1.055842765050017
2022-12-23,4038860.0,5112523.142857143,0.9668205150431294
2022-12-24,5466666.666666667,5737813.285714285,1.739993597365698
2022-12-25,6894473.333333334,6231592.571428572,2.513166679688266
2022-12-26,8322280.0,6712627.714285715,3.2863397620108343
2022-12-27,7636960.0,7016241.071428572,2.9152314115964675
2022-12-28,7058652.0,6914975.119047619,2.6020712412943725
2022-12-29,7570502.0,6408829.857142857,2.8792436704655535
2022-12-30,6164153.5,5497805.285714285,2.117690422431468
2022-12-31,4757805.0,4511624.428571428,1.356137174397383
2023-01-01,3351456.5,3651718.0,0.5945839263632976
2023-01-02,1945108.0,2780566.8571428573,-0.1669693216707876
2023-01-03,733694.0,2011611.0714285714,-0.8229633846032424
2023-01-04,1039307.0,1439135.5,-0.6574705691372033
2023-01-05,1472444.0,1063140.142857143,-0.42292209897227645
2023-01-06,781463.0,883625.0,-0.7970959434211028
2023-01-07,750476.0,863954.1428571428,-0.8138757462202185
2023-01-08,719489.0,798723.2857142857,-0.8306555490193342
2023-01-09,688502.0,669714.7142857143,-0.84743535181845
2023-01-10,595998.0,637516.7142857143,-0.8975272896675286
2023-01-11,582691.0,634020.2857142857,-0.9047331771638282
2023-01-12,569384.0,659225.4285714285,-0.9119390646601276
2023-01-13,556077.0,713132.1428571428,-0.9191449521564271
2023-01-14,726001.0,713226.4285714285,-0.8271292290842698
2023-01-15,895925.0,722614.9523809524,-0.7351135060121124
2023-01-16,1065849.0,741297.7142857143,-0.643097782939955
2023-01-17,596658.0,769274.7142857143,-0.8971698923768127
2023-01-18,648410.6666666666,765332.1142857142,-0.8691452516889424
2023-01-19,700163.3333333334,729469.9142857144,-0.8411206110010719
2023-01-20,751916.0,661688.1142857142,-0.8130959703132018
2023-01-21,698402.8,653288.8571428572,-0.8420739592488728
2023-01-22,644889.6,629851.6190476192,-0.8710519481845439
2023-01-23,591376.4,608072.4285714285,-0.9000299371202151
2023-01-24,537863.2,574390.7142857143,-0.9290079260558861
2023-01-25,484350.0,548602.7714285714,-0.9579859149915572
2023-01-26,547709.0,530708.6,-0.9236763165938686
2023-01-27,516144.0,520708.2,-0.9407691127778841
2023-01-28,517887.2,518601.5714285714,-0.9398251507215567
2023-01-29,519630.4,524388.7142857143,-0.9388811886652293
2023-01-30,521373.6,528102.7142857143,-0.9379372266089018
2023-01-31,523116.8,557124.5476190477,-0.9369932645525744
2023-02-01,524860.0,606695.9,-0.936049302496247
2023-02-02,573707.0,676816.7714285714,-0.9095981124059379
2023-02-03,719296.8333333334,767487.1619047619,-0.8307596093921108
2023-02-04,864886.6666666667,878707.0714285716,-0.7519211063782838
2023-02-05,1010476.5,1010476.5,-0.6730826033644568
2023-02-06,1156066.3333333335,1170209.0714285714,-0.5942441003506297
2023-02-07,1301656.1666666667,1172631.5238095238,-0.5154055973368027
2023-02-08,1447246.0,1174277.5,-0.4365670943229757
2023-02-09,1691835.0,1175147.0,-0.3041194489609556
2023-02-10,736254.0,1175240.0238095238,-0.8215771163241016
2023-02-11,876408.5,1174556.5714285714,-0.7456819063518982
2023-02-12,1016563.0,1171206.0,-0.6697866963796949
2023-02-13,1156717.5,1094462.5714285714,-0.5938914864074916
2023-02-14,1296872.0,1171768.7142857143,-0.5179962764352882
2023-02-15,1423792.0,1238779.357142857,-0.4492676944085103
2023-02-16,1154631.0,1295494.5,-0.595021349206096
2023-02-17,1277397.0,1298437.7857142857,-0.5285422040666427
2023-02-18,1345483.0,1247609.2142857143,-0.4916728829519625
2023-02-19,1413569.0,1200674.9285714286,-0.4548035618372823
2023-02-20,1177320.5,1217820.357142857,-0.5827347343156407
2023-02-21,941072.0,1210549.642857143,-0.7106659067939991
2023-02-22,1095252.0,1186674.2142857143,-0.6271757336385577
2023-02-23,1274649.0,1146194.0714285714,-0.5300302764225329
2023-02-24,1226502.0,1132585.5714285714,-0.5561024087802643
2023-02-25,1178355.0,1085121.5714285714,-0.5821745411379957
2023-02-26,1130208.0,1119472.7142857143,-0.6082466734957271
2023-02-27,1082061.0,1232036.5714285714,-0.6343188058534587
2023-02-28,608824.0,1455319.4285714286,-0.8905818689846146
2023-03-01,1335710.0,1641831.2857142857,-0.4969650704097918
2023-03-02,2062596.0,1791572.142857143,-0.10334827183496909
2023-03-03,2789482.0,1904542.0,0.29026852673985365
2023-03-04,2483938.0,2011761.5714285714,0.12481307553602576
2023-03-05,2178394.0,2183733.0,-0.04064237566780213
2023-03-06,1872850.0,2202632.9285714286,-0.20609782687163
2023-03-07,1359361.0,2068461.357142857,-0.484157792648089
2023-03-08,2539510.0,1928708.2857142857,0.1549059274143121
2023-03-09,2194895.5,1783373.7142857143,-0.03170663113333257
2023-03-10,1850281.0,1632457.642857143,-0.21831918968097724
2023-03-11,1505666.5,1505666.5,-0.40493174822862193
2023-03-12,1161052.0,1206734.0238095238,-0.5915443067762666
2023-03-13,816437.5,953483.5714285715,-0.7781568653239113
2023-03-14,471823.0,745915.1428571428,-0.964769423871556
2023-03-15,446982.6666666667,575988.6428571428,-0.9782207387712762
2023-03-16,422142.3333333333,443704.0714285714,-0.9916720536709966
2023-03-17,397302.0,349061.4285714286,-1.005123368570717
2023-03-18,316181.0,309732.5714285714,-1.0490512861770378
2023-03-19,235060.0,354045.76190476184,-1.0929792037833588
2023-03-20,153939.0,398061.28571428574,-1.1369071213896798
2023-03-21,196521.0,419813.14285714284,-1.11384849800594
2023-03-22,757175.0,449831.14285714284,-0.8102481637194512
2023-03-23,730251.0,488115.28571428574,-0.8248278071364774
2023-03-24,549565.0,534665.5714285715,-0.9226712720914916
2023-03-25,526307.0,587373.7142857143,-0.9352657360119044
2023-03-26,503049.0,592602.0714285715,-0.9478601999323173
2023-03-27,479791.0,634290.3571428572,-0.9604546638527302
2023-03-28,565478.0,617445.6428571428,-0.9140542068079105
2023-03-29,793773.5,618237.8333333333,-0.7904296716826797
2023-03-30,1022069.0,636666.9285714285,-0.666805136557449
2023-03-31,431652.0,672732.9285714285,-0.9865224641220893
2023-04-01,531852.3333333334,672113.5,-0.9322628767551613
2023-04-02,632052.6666666666,615811.2857142857,-0.8780032893882336
2023-04-03,732253.0,557212.0,-0.8237437020213055
2023-04-04,561142.0,571116.0,-0.9164021987057052
2023-04-05,399658.0,558863.6666666666,-1.0038475685450703
2023-04-06,611874.0,520455.0,-0.8889302602926694
2023-04-07,528980.0,455890.0,-0.9338182769845047
2023-04-08,446086.0,459216.0,-0.97870629367634
2023-04-09,363192.0,492495.71428571426,-1.0235943103681753
2023-04-10,280298.0,457263.71428571426,-1.0684823270600103
2023-04-11,584424.0,429288.85714285716,-0.9037947385201753
2023-04-12,632616.0,413522.14285714284,-0.8776982381653496
2023-04-13,365250.0,409963.5714285714,-1.022479880634397
2023-04-14,333156.0,418613.14285714284,-1.039859136162032
2023-04-15,335719.0,397122.85714285716,-1.0384712433497516
2023-04-16,338282.0,398210.28571428574,-1.037083350537471
2023-04-17,340845.0,445518.4285714286,-1.0356954577251907
2023-04-18,433992.0,483693.71428571426,-0.9852553282731872
2023-04-19,640228.0,507785.14285714284,-0.873576256079092
2023-04-20,696407.0,517792.71428571426,-0.8431547069955562
2023-04-21,600383.0,513716.4285714286,-0.8951527637284534
2023-04-22,504359.0,609221.5714285715,-0.9471508204613507
2023-04-23,408335.0,550543.4285714285,-0.999148877194248
2023-04-24,312311.0,516925.71428571426,-1.0511469339271453
2023-04-25,1102528.0,534992.8571428572,-0.6232356992639372
2023-04-26,229481.0,563283.1428571428,-1.096000293912002
2023-04-27,461083.0,601796.5714285715,-0.9705852525113888
2023-04-28,726853.0,650533.1428571428,-0.8266678616726182
2023-04-29,702391.0,586823.2857142857,-0.8399143048930645
2023-04-30,677929.0,648276.1428571428,-0.8531607481135108
2023-05-01,653467.0,702560.8571428572,-0.866407191333957
2023-05-02,656559.0,744796.2857142857,-0.8647328391780573
2023-05-03,659651.0,783370.5714285715,-0.8630584870221576
2023-05-04,841076.0,818283.7142857143,-0.7648148454037508
